city,jumlah_review,jumlah_view,location,price,product_id,quantity_sold,rating,shop_name,subcategory,title,Tanggal Pembelian,quantity
Jakarta,10,0,Jakarta,54900,41832637,20,5,Batik Hengky,Daster,Batik Hengky - Daster - Supplier Pakaian Wanita Dress Baju Tidur Murah,6-1-2017,20
Jakarta,8,0,Jakarta,69900,245482246,20,5,Sample SALE Indonesia,Blouse,Kaos Muslim-Baju Muslim-Pakaian Muslim Wanita Model Sun Flower,6-1-2017,20
Jakarta,15,0,Jakarta,67000,313681958,20,5,QORMA FASHION,Sweater,Sweater wanita - sweater Anime - Baju wanita - jaket sweater murah,6-1-2017,20
Jakarta,11,0,Jakarta,85000,225559533,20,5,Bonanza Collection,Blouse,Baju Atasan Wanita Murah Blouse Blus Terbaru Lengan Panjang BONANZA,28-05-2017,20
Kab. Bekasi,7,0,Kab. Bekasi,110000,210402628,20,5,Pedkey Butik,Kemeja,Jane Kemeja Jumbo Baju Bigsize Atasan Wanita Big Size Ukuran Besar,27-05-2017,20
Kota Bandung,7,0,Kota Bandung,53000,357643416,20,5,Produsen Jacket Bandung,Blouse,Baju Atasan Pevita Wanita Tunik Baju Muslim Blus Muslimm,27-05-2017,20
Jakarta,15,0,Jakarta,37000,315657018,20,5,Oktavia Yunita,Blouse,MONELLINA FASHION BAJU BLOUSE ATASAN TANGAN PANJANG MURAH WANITA -,26-05-2017,20
Jakarta,2,0,Jakarta,94000,149320238,20,5,Dailylook ID,Blouse,Baju Atasan Wanita Murah-Atasan Korea Import - Annabeth Top,26-05-2017,20
Kota Surabaya,4,0,Kota Surabaya,93000,262855649,20,5,Paphika,Blouse,Patrice Blouse Waka Waka Baju Atasan Wanita Big Size Jumbo Bigsize,26-05-2017,20
Kota Surabaya,7,0,Kota Surabaya,45000,322465178,20,5,Paphika,Blouse,Moschino NON BATWING Kaos Cupcake Jumbo Baju Atasan Wanita Big Size XX,25-05-2017,20
Jakarta,6,0,Jakarta,69000,284696337,20,5,Adica store,Setelan,Baju wanita setelan enjoy jumbo,24-05-2017,20
Jakarta,17,0,Jakarta,40000,317948266,20,5,Fariza Mufita,Blouse,PAKAIAN WANITA BELLE FASHION BAJU ATASAN MURAH WANITA SHIREEN TOP XL-,24-05-2017,20
Jakarta,7,0,Jakarta,60000,112114049,20,5,Glory Purple Shop,Blouse,60165-TUNIK WANITA-BAJU BATIK-BLOUSE BIGSIZE-KAOS JUMBO-TUNIK PUTIH,22-05-2017,20
Jakarta,9,0,Jakarta,145000,187528329,20,5,Parrot Computer,Piyama,Kimono Wanita Baju Tidur Kimono Storm Sleepwear Murah Seserahan Daster,21-05-2017,20
Jakarta,7,0,Jakarta,36000,245498808,20,5,ISHETA,Blouse,SUZANNE TOP BLOUSE | BAJU ATASAN WANITA | BLUS POLOS PUTIH HITAM NAVY,20-05-2017,20
Jakarta,8,0,Jakarta,79000,194158640,20,4,AsQueen shop,Setelan,set levita 2in1 maroon pakaian stelan baju wanita stelan cwe,18-05-2017,20
Jakarta,17,0,Jakarta,50000,32155477,20,5,Saranghae Korean Fashion,Rok Maxi,GAUN WANITA DRESS ATASAN WANITA BAJU PAKAIAN FASHION IMPORT STYLE NEW,17-05-2017,20
Jakarta,2,0,Jakarta,90000,322531333,20,5,Jclucky store,Maxi Dress,Baju Long Dress Baju Gamis Wanita | Alana Maxi Dress | Gamis Syari,17-05-2017,20
Kota Surabaya,9,0,Kota Surabaya,92000,301997669,20,5,Paphika,Sweater,Big Jill Sweater Pearl Baju Atasan Wanita Jumbo Bigsize Tebal,13-05-2017,20
Jakarta,11,0,Jakarta,119000,14195694,20,4,Grosir Korean style,Jaket,BLAZER JAKET OUTER CARDIGAN FASHION WANITA KOREA COAT BAJU NEW 2011013,13-05-2017,20
Jakarta,4,0,Jakarta,45000,197466466,20,5,AsQueen shop,Blouse,wasaka blouse navi baju cwe atasan perempuan pakaian wanita kaos sw,5-12-2017,20
Jakarta,18,0,Jakarta,76000,298993501,20,5,Lazalea Store,Blazer,Blazer Korea Wanita - Baju Atasan Wanita Natania top,5-12-2017,20
Kab. Tangerang,20,0,Kab. Tangerang,57800,324894027,20,5,HEXA STORE&#39;s,Sweater,TRIANGLE TRIBAL - BAJU SWEATER WANITA-PRIA POLOS KOREA KEREN MURAH,5-11-2017,20
Kab. Tangerang,20,0,Kab. Tangerang,57800,324719167,20,5,HEXA STORE&#39;s,Cardigan,MAROKO - SWEATER RAJUT WANITA MURAH - BAJU RAJUT - JAKET WANITA MURAH,5-11-2017,20
Kota Surabaya,11,0,Kota Surabaya,66000,284672318,20,5,Paphika,Blouse,Big Kaylee Baju Blouse Jumbo Baju Atasan Wanita Spandek Lengan Pendek,5-10-2017,20
Jakarta,9,0,Jakarta,43750,243655590,20,5,LEMONE,Kaos,Lemone - Baju Atasan Kaos Wanita Premium 169SS601302 Ungu,5-9-2017,20
Kota Malang,7,0,Kota Malang,58500,194161608,20,4,Lingerie Indonesia,Lingerie,SEXY LINGERIE MURAH BAJU TIDUR WANITA M123B,5-9-2017,20
Kota Depok,9,0,Kota Depok,89999,326147321,20,5,Depok Choice,Manekin,MANEKIN WANITA DM HITAM KAKI KAYU | MANEKIN WANITA | PATUNG BAJU,5-8-2017,20
Kota Malang,8,0,Kota Malang,50000,294560748,20,5,LOXECO,Blouse,BAJU ATASAN WANITA BLOUSE WANITA,5-8-2017,20
Kota Surabaya,7,0,Kota Surabaya,72000,292925698,20,4,Paphika,Jaket,Blouse Jumbo Big Bombom Sweater Baju Atasan Wanita Lengan Panjang,5-6-2017,20
Kota Bandung,10,0,Kota Bandung,205000,29651955,20,5,Haine Dream Olshop,Coat,Jaket Coat Baju Hangat Wanita Seongnyu Hitam Merah full furing,5-6-2017,20
Jakarta,4,0,Jakarta,55000,261998903,20,5,Blok Ringin,Kaos,BAJU DASHIKI LOMBOK - BAJU ETNIK MODEL WARNA HIPPIES-BOHO PRIA WANITA,5-5-2017,20
Jakarta,55,0,Jakarta,68000,239201885,200,5,Parrot Computer,Daster,Daster Star 214 Baju Tidur Wanita Satin Bajutidur Lingerie Night Wear,5-4-2017,200
Kota Depok,75,0,Kota Depok,56000,226617808,201,5,Nina Colecction,Piyama,piyama baju tidur dewasa wanita jumbo kaos unik lucu,5-4-2017,201
Jakarta,3,0,Jakarta,56000,349819984,201,5,Super Collection,Piyama,Setelan Piyama Wanita PP - Baju Tidur Wanita- Sleepwear- Piyama Polos,5-4-2017,201
Jakarta,70,0,Jakarta,57000,207110875,202,4,Glory Purple Shop,Kemeja,Kemeja Devina-kemeja kantor-kemeja wanita polos-baju muslim wanita,5-4-2017,202
Kota Surabaya,87,0,Kota Surabaya,95000,253481605,204,5,Paphika,Blouse,Big Hoshiko Salur Lengan Panjang Blouse Big Size Baju Atasan Wanita,5-1-2017,204
Jakarta,74,0,Jakarta,82000,284437373,208,5,Adica store,Setelan,Baju wanita setelan jumbo training set adidas - Baju setelan olahraga,5-1-2017,208
Jakarta,19,0,Jakarta,44000,272247756,209,5,Super Collection,Piyama,Baju Tidur Wanita - Piyama Wanita - Setelan piyama - Mickey Mouse,28-04-2017,209
Kota Yogyakarta,3,0,Kota Yogyakarta,44900,269221143,21,5,Diyas Onlineshop,Sandal,sandal selop warna hitam perlengkapan baju adat jawa pengantin wanita,28-04-2017,21
Kab. Bandung,7,0,Kab. Bandung,66000,247510537,21,4,ARYAZ OLSHOP,Maxi Dress,BAJU ATASAN WANITA RUBY DRESS MAXI BALOTELLI TERMURAH TERBARU - WC,27-04-2017,21
Jakarta,3,0,Jakarta,46500,356731495,21,5,Clouds Kids Wear,Piyama,BAJU TIDUR PIYAMA PENDEK JEPANG WANITA DEWASA TSUM DORAEMON KITTY,26-04-2017,21
Jakarta,11,0,Jakarta,54900,45319838,21,4,Batik Hengky,Daster,Batik Hengky - Daster - Supplier Pakaian Wanita Dress Baju Tidur Murah,25-04-2017,21
Kota Bandung,10,0,Kota Bandung,29500,253525948,21,4,widyashopz,Blouse,"baju, pakaian, atasan, blouse, blus wanita cewek perempuan murah",25-04-2017,21
Kota Surakarta,12,0,Kota Surakarta,105000,38668085,21,5,Arumi Batik,Setelan,Setelan Rok Blouse - Baju - Seragam Kantor Wanita Batik 1465 Biru,24-04-2017,21
Jakarta,7,0,Jakarta,17000,295704369,21,5,Buana-Fashion,Blouse,BAJU ATASAN BLOUSE WANITA MURAH DASI KUPU KUPU A312,24-04-2017,21
Jakarta,8,0,Jakarta,105000,242397935,21,4,endang pitrijani,Midi Dress,"vorie Tunik,baju jumbo wanita,tunik jumbo bumil,long dress kondangan",22-04-2017,21
Jakarta,7,0,Jakarta,55000,297658022,21,5,Miuw fashion shop,Daster,DASTER MICKEY BLACK XL piyama baju tidur wanita dress katun jepang,20-04-2017,21
Kota Depok,9,0,Kota Depok,78000,263396935,21,5,Pusat Grosir Fashionku,Maxi Dress,TERMURAH Maxi Cantik Ungu dan Coklat - Baju Muslim Wanita (30),16-04-2017,21
Jakarta,7,0,Jakarta,89000,312440835,21,5,ShoppingCrazee,Blouse,NYC Soho Chambray Bubble Blouse Wanita BAju Atasan Cewek Branded Murah,14-04-2017,21
Kab. Bekasi,7,0,Kab. Bekasi,105000,180070684,21,5,Pedkey Butik,Blouse,Blouse Jumbo Baju Atasan Wanita Big Size Ukuran Besar FL780,4-12-2017,21
Jakarta,6,0,Jakarta,155000,264883885,21,5,Parrot Computer,Piyama,Piyama Wanita Set Panjang Baju Tidur 107 Bajutidur Silk Satin Murah,4-11-2017,21
Jakarta,10,0,Jakarta,79999,268137686,21,5,OXPREY59,Kaos,promo kaos lengan panjang pria wanita baju distro long sleeve 1483Z,4-11-2017,21
Jakarta,10,0,Jakarta,50000,192527247,21,5,Komutan Shop,Blouse,Blouse Rajut Wanita - Baju Atasan Top Sweater Jaring Rajut Outer Ksa,4-10-2017,21
Jakarta,18,0,Jakarta,40000,317941316,21,5,Fariza Mufita,Blouse,PAKAIAN FASHION WANITA BELLE FASHION LUNA TOP BAJU ATASAN KAOS MURAH,4-8-2017,21
Jakarta,8,0,Jakarta,185000,125177139,21,4,Parrot Computer,Piyama,Bajutidur Wanita Kimono Lengan Panjang Baju Tidur Seserahan Nikah,4-7-2017,21
Jakarta,19,0,Jakarta,34000,315620408,21,5,Prima Arum Shop,Kaos,MONELLINA FASHION BAJU KAOS MURAH WANITA KEKINIAN UNICORN (BL),4-4-2017,21
Jakarta,12,0,Jakarta,99000,289194345,21,5,OXPREY59,Kaos,kaos pria wanita baju tshirt  buy 1 get 1 free fashion keren new 1823,4-4-2017,21
Jakarta,9,0,Jakarta,70000,228352678,21,4,Miuw fashion shop,Piyama,piyama katun jepang catty cat black baju tidur wanita murah pajamas,4-3-2017,21
Kota Surakarta,12,0,Kota Surakarta,125000,255966317,21,5,myfashion,Maxi Dress,Baju Terusan Wanita Muslim Longdress Batik Kalinda Super Jumbo,4-3-2017,21
Jakarta,18,0,Jakarta,70000,315618781,21,5,Prima Arum Shop,Jaket,MONELLINA FASHION BAJU JAKET ATASAN BOMBER MURAH WANITA KEKINIAN JAMAN,4-3-2017,21
Jakarta,20,0,Jakarta,78000,315611545,21,5,Prima Arum Shop,Blouse,MONELLINA FASHION BAJU BLOUSE ATASAN BUSUI TANGAN PANJANG MURAH WANITA,4-2-2017,21
Kab. Tangerang,20,0,Kab. Tangerang,57600,324720213,21,5,HEXA STORE&#39;s,Cardigan,LONG SALUR - SWEATER RAJUT WANITA MURAH - BAJU RAJUT WANITA,4-1-2017,21
Jakarta,18,0,Jakarta,155000,363857465,21,5,Arabela Shop,Midi Dress,Baju Dress Kemeja Tunik Rok Kerah Kancing Wanita Jeans Denim Polos Ori,28-03-2017,21
Kota Surabaya,7,0,Kota Surabaya,71000,210502408,21,5,Paphika,Blouse,Jumbo Darlene Neck Blouse Bigsize Baju Atasan Wanita Jumbo Spandex,23-03-2017,21
Jakarta,13,0,Jakarta,94000,190613742,21,5,Dailylook ID,Blouse,Baju Atasan Wanita Murah-Atasan Korea Import - Maleine Top,22-03-2017,21
Jakarta,19,0,Jakarta,45000,317933308,21,5,Fariza Mufita,Blouse,PAKAIAN WANITA BELLE FASHION BAJU ATASAN MURAH WANITA LENGAN PANJANG,20-03-2017,21
Jakarta,18,0,Jakarta,37000,317926279,21,5,Fariza Mufita,Blouse,FASHION WANITA BELLE FASHION BAJU ATASAN BLOUSE KAOS MURAH WANITA,20-03-2017,21
Kota Bandung,5,0,Kota Bandung,47499,309467397,21,5,multishop_bdg,Sweater,LAYER TWIST - baju rajut - baju wanita - baju korea - sweater rajut,17-03-2017,21
Kota Bandung,13,0,Kota Bandung,55000,290571667,21,5,menara hijab,Kemeja,Baju atasan gamis wanita muslim hijab terbaru,17-03-2017,21
Kota Depok,2,0,Kota Depok,16600,264638389,21,5,GAYALO,Daster,DASTER MIDI DARK ASTER-BAJU SANTAI WANITA-BAJU HAMIL-DASTER BUNGA,16-03-2017,21
Kota Surakarta,4,0,Kota Surakarta,80000,23989566,21,5,Arumi Batik,Blouse Batik,Blouse - Atasan - Baju - Seragam Wanita Batik 1264 Tosca,14-03-2017,21
Kota Surakarta,4,0,Kota Surakarta,115000,242493103,21,5,Arumi Batik,Dress Batik,Dress Terusan Blouse Atasan Baju Seragam Wanita Batik 2180 XL XXL,14-03-2017,21
Jakarta,93,0,Jakarta,27000,224463076,212,5,Twinz Collections,Setelan,Baju tidur wanita-piyama wanita-sleepwear-saten stelan,3-11-2017,212
Jakarta,62,0,Jakarta,55900,348601595,213,5,Pasar baju cewek,Piyama,Piyama Wanita Baju Tidur Cewek Setelan Baju Tidur Pajamas Satin Silky,3-9-2017,213
Kota Denpasar,6,0,Kota Denpasar,25000,251524532,22,5,BaliGrosir,Daster,Produsen Suplier Daster Midi Baju Tidur Wanita Dress Motif Murah D750,3-9-2017,22
Kota Cimahi,8,0,Kota Cimahi,38200,248195636,22,5,wiigan55,Sweater,Roundhand Popcorn Coral Sweater Baju Hangat Wanita Model Nanas Murah,3-8-2017,22
Jakarta,11,0,Jakarta,195000,299426410,22,5,Alfa Shop Accessories,Blouse,Blouse Brukat Atasan Wanita Baju Kekinian untuk Pesta,3-8-2017,22
Jakarta,9,0,Jakarta,54900,180804337,22,4,Batik Hengky,Dress Batik,Batik Hengky - Baju Daster Wanita Tidur Hamil Muslim Dress,3-7-2017,22
Kota Surakarta,9,0,Kota Surakarta,70000,221547024,22,4,De-SOLO-BATIK,Blouse Batik,BLUS KOMBI BATIK MODERN - BAJU HIJAB BATIK SOLO. BLOUSE BATIK WANITA,3-6-2017,22
Jakarta,10,0,Jakarta,43750,254982977,22,5,LEMONE,Kaos,Lemone - Baju Atasan Kaos Wanita Premium 127SS601323 Coklat,3-4-2017,22
Jakarta,10,0,Jakarta,55000,223614435,22,5,snowlyn,Kaos,WOMAN T-SHIRT BRANDED baju Kaos Atasan Wanita Lengan Pendek aero murah,3-2-2017,22
Jakarta,6,0,Jakarta,55000,258736736,22,5,Miuw fashion shop,Daster,DASTER DORAEMON FLO baju tidur piama pajamas wanita katun setelan baju,26-02-2017,22
Kota Surakarta,12,0,Kota Surakarta,94500,249329433,22,5,Pabrik Baju Batik,Blouse Batik,Rok & Blus Narita PD | Pabrik Baju Batik Wanita Grosir Murah Solo,23-02-2017,22
Kota Bandung,1,0,Kota Bandung,140000,371180817,22,5,MOROCCOHIJAB1,Kaos,BAJU KAOS WANITA BANGKOK FULL PRINT - CE 114 | TERMURAH EXCLUSIVE,22-02-2017,22
Jakarta,7,0,Jakarta,88000,281561641,22,4,Parrot Computer,Piyama,Sleepwear Set Baju Tidur Wanita Bajutidur Murah 39 Lingerie Dewasa,22-02-2017,22
Kab. Banyumas,19,0,Kab. Banyumas,55000,251685056,22,5,miftakhul hidayah,Sweater,SLIM CASUAL BOLDA - BAJU RAJUT WANITA - RAJUT LENGAN PANJANG - MURAH,21-02-2017,22
Kota Salatiga,11,0,Kota Salatiga,95000,14963975,22,5,MARTOB Organizer,Cardigan,Cardigan Big Size Jumbo Spandek Baju Atasan Wanita Polos XL XXL XXXL,20-02-2017,22
Jakarta,5,0,Jakarta,48000,276335404,22,5,RisRus Apparel,Daster,DST SPONGEBOB MIX PIYAMA DASTER BAJU TIDUR ROK PAJAMAS WANITA DEWASA,20-02-2017,22
Jakarta,17,0,Jakarta,48000,317954226,22,5,Fariza Mufita,Blouse,FASHION PAKAIAN WANITA BELLE FASHION BAJU ATASAN KAOS T-SHIRT POLO,18-02-2017,22
Kota Surabaya,10,0,Kota Surabaya,76000,221940361,22,5,Paphika,Blouse,Jumbo Aurelia Silang Bigsize Baju Atasan Wanita Fashion Spandex Rayon,15-02-2017,22
Kota Surabaya,8,0,Kota Surabaya,64000,325483655,22,5,Paphika,Blouse,Big Wilma Grey Jumbo Baju Atasan Wanita Bigsize Blus Big Size,14-02-2017,22
Kota Depok,10,0,Kota Depok,58000,211407464,22,5,Nina Colecction,Piyama,piyama baju tidur kimono dewasa wanita cantik 2in1 92,13-02-2017,22
Jakarta,14,0,Jakarta,109000,13586667,22,4,GROSIR KOREAN FASHION,Blouse,KEMEJA KOREA BAJU FASHION WANITA COAT JAKET IMPORT KOREA DRESS 2015211,13-02-2017,22
Jakarta,6,0,Jakarta,45000,196892027,22,4,AsQueen shop,Blouse,wasaka blouse jumbo red pakaian wanita atasan perempuan baju cwe,2-11-2017,22
Kab. Tangerang,22,0,Kab. Tangerang,67900,320438156,22,5,HEXA STORE&#39;s,Sweater,Sweater wanita - Sweater Panda - Baju hangat wanita - Sweater korea,2-9-2017,22
Kab. Bandung,12,0,Kab. Bandung,150000,177862318,22,5,Sidewinder,Baju Couple,"876SGB, baju-atasan muslimah wanita sarimbit-pasangan-couple",2-9-2017,22
Jakarta,18,0,Jakarta,36000,317922507,22,5,Fariza Mufita,Blouse,WANITA FASHION BELLE FASHION BAJU JUMBO BIG SIZE XL-XXL ATASAN KAOS,2-9-2017,22
Kota Depok,3,0,Kota Depok,16600,259710038,22,5,GAYALO,Daster,DASTER MIDI LEAF FULL-BAJU SANTAI WANITA-BAJU HAMIL-ATASAN WANITA,2-8-2017,22
Jakarta,4,0,Jakarta,71000,309812090,22,5,Jclucky store,Blouse,Baju Tunik Baju Atasan Pevita Wanita Tunik Baju Muslim Blus Muslim,2-8-2017,22
Jakarta,4,0,Jakarta,272000,241113614,22,5,Revina Collection,Blazer,Setelan baju blazer-Blezer wanita batik benhur warna biru kode 195,2-4-2017,22
Jakarta,104,0,Jakarta,80000,42572405,222,4,Dress,Blouse,Atasan Baju Pakaian Blouse Model Korea Wanita Korean Style Blus Jersey,2-4-2017,222
Kota Bandung,53,0,Kota Bandung,33500,136060534,223,5,nazmia collections,Kaos,kaos baju reglan polos size S-L pria wanita,2-3-2017,223
Jakarta,83,0,Jakarta,55000,73030579,225,4,KaraKorea Shop,Blouse,Two Tone Mix Match Tee-Baju Atasan Wanita Jumbo,2-1-2017,225
Kab. Bandung,66,0,Kab. Bandung,100000,301314105,226,5,Megga Store,Maxi Dress,Baju Long Dress Wanita - Baju Gamis Wanita Terbaru - Gamis Balotelli,2-1-2017,226
Kota Surabaya,105,0,Kota Surabaya,82000,188591526,228,5,Paphika,Blouse,Jumbo Destiny Baju Atasan Wanita Bigsize Oversized Spandex Rayon Adem,26-01-2017,228
Jakarta,7,0,Jakarta,68000,214274035,23,4,My plus size,Blouse Batik,Baju batik wanita atasan blouse jumbo murah,24-01-2017,23
Jakarta,10,0,Jakarta,45000,223623696,23,5,snowlyn,Kaos,WOMAN T-SHIRT BRANDED SLEEVELES Baju Kaos Atasan Wanita Lengan Pendek,23-01-2017,23
Kab. Pekalongan,10,0,Kab. Pekalongan,68000,146514721,23,5,Batik Alita,Blouse Batik,Blouse Batik Wanita- Atasan Wanita- Baju Kemeja Wanita Batik Kerja 03,22-01-2017,23
Jakarta,7,0,Jakarta,30000,110767806,23,4,Ni Luck,Kemeja,Baju Pakaian Wanita Blouse Atasan Model Lengan Pendek 667E,21-01-2017,23
Kota Surakarta,10,0,Kota Surakarta,100000,268187068,23,5,myfashion,Blouse,Baju Atasan Wanita Muslim Blouse Pollo Jeans,21-01-2017,23
Jakarta,4,0,Jakarta,108000,173857676,23,5,VAO Collections,Blouse,Kimono Knitted Top Import - Atasan Wanita - Baju Rajut Import Murah,21-01-2017,23
Jakarta,7,0,Jakarta,48000,280516795,23,5,RisRus Apparel,Daster,DST DORA STAR PIYAMA DASTER BAJU TIDUR ROK PAJAMAS WANITA DEWASA,21-01-2017,23
Jakarta,9,0,Jakarta,61000,302685179,23,4,V-S VshopJkt,Vest,Ajiko Outer Baju Muslim Kardigan Wanita Baju Kemeja Kardigan Panjang,20-01-2017,23
Jakarta,9,0,Jakarta,162000,245866896,23,5,Amelie Butik Wholesale,Kemeja,Baju Atasan Kemeja Kerja Putih Polos White Blouse Wanita Korea Import,20-01-2017,23
Kab. Garut,11,0,Kab. Garut,65000,44703358,23,5,Griya Batik SS,Blouse Batik,Blouse batik terbaru | Blus batik murah | Baju batik wanita,19-01-2017,23
Jakarta,7,0,Jakarta,48750,218653130,23,5,LEMONE,Midi Dress,BAJU DRESS KAOS WANITA 610S102645 LEMONE TSHIRT,18-01-2017,23
Kab. Bekasi,7,0,Kab. Bekasi,105000,178420554,23,5,Pedkey Butik,Dress Batik,Bigsize Dress Batik Jumbo Dress Terusan Baju Kantor Wanita 168RM,18-01-2017,23
Jakarta,14,0,Jakarta,80000,176151305,23,4,www.grosirdress.com,Maxi Dress,Grosir Dress-baju set wanita dress+cardi-pakaian wanita-set lili pink,15-01-2017,23
Jakarta,19,0,Jakarta,37000,317939173,23,5,Fariza Mufita,Blouse,PAKAIAN WANITA BELLE FASHION BAJU ATASAN BLOUSE KAOS MURAH,15-01-2017,23
Kab. Sumedang,11,0,Kab. Sumedang,70000,356941104,23,5,Anita Store21,Blouse,Baju Atasan Wanita Original | Andara Salur | Tunik Muslim Original -,15-01-2017,23
Jakarta,21,0,Jakarta,85000,314527205,23,5,QORMA FASHION,Sweater,Sweater wanita korea keren Murah - baju hangat wanita - jaket korea,1-11-2017,23
Kota Surabaya,9,0,Kota Surabaya,63000,207153346,23,5,Paphika,Blouse,Big 2in1 Crystal Blouse Bigsize Baju Atasan Wanita Jumbo Spandex,1-10-2017,23
Jakarta,20,0,Jakarta,78000,315662047,23,5,Oktavia Yunita,Blouse,MONELLINA FASHION BAJU BLOUSE JUMBO ATASAN TANGAN PANJANG MURAH WANITA,1-9-2017,23
Jakarta,3,0,Jakarta,130000,371272491,23,5,Hana-Collection,Piyama,HANA Sleepwear H 111B LP ( Baju tidur Piyama wanita ),1-8-2017,23
Kab. Pekalongan,4,0,Kab. Pekalongan,68000,188449787,23,5,Batik Alita,Blouse Batik,Blouse Batik Atasan Wanita Baju Kemeja Wanita Batik Pekalongan 03,1-7-2017,23
Kota Depok,97,0,Kota Depok,56000,195473357,231,5,Nina Colecction,Piyama,piyama baju tidur kimono tricot dewasa wanita sexy,1-7-2017,231
Jakarta,47,0,Jakarta,41000,166969369,232,5,rumahjeans,Kaos,Kaos Wanita V Neck Jumbo - baju Fashion Wanita,1-7-2017,232
Jakarta,102,0,Jakarta,73500,73757516,232,4,ROME Fashionist,Blouse,Blus Sifon Korea Wing Blouse Baju Atasan Wanita cewek Cantik Simple,1-6-2017,232
Jakarta,10,0,Jakarta,77900,349121678,232,5,Nitaku Grosir,Blouse,Baju Atasan Wanita Tunik Jumbo Atasan Spandex Fit XXL Terbaru,1-4-2017,232
Jakarta,68,0,Jakarta,37999,104818535,233,4,Azura Distro,Blouse,MERGI SABRINA TOP WANITA | ATASAN BAJU BLOUSE PEREMPUAN PUTIH,1-4-2017,233
Kota Surakarta,410,0,Kota Surakarta,20000,164496297,2344,5,Yona Retail,Daster,Daster Midi - Baju Tidur Wanita Dress Motif Murah Rayon Adem Seri III,1-3-2017,2344
Jakarta,47,0,Jakarta,125820,350985857,235,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - JAKET JEANS BANGAU ATASAN,1-2-2017,235
Jakarta,47,0,Jakarta,160200,350985309,235,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - JAKET GLADYS (OVERSIZE ACID,1-1-2017,235
Jakarta,47,0,Jakarta,149760,350985710,235,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA TASYA RIPPED FRINGE JACKET ATASAN WANITA,27-12-2016,235
Jakarta,47,0,Jakarta,168300,350987468,235,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - Jaket Jeans Wanita Kode 8195,26-12-2016,235
Jakarta,47,0,Jakarta,125820,350987816,236,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - JAKET JEANS AGATHA FRINGE,24-12-2016,236
Jakarta,47,0,Jakarta,133380,350986736,236,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - Jaket Jeans Wanita Denissa,23-12-2016,236
Jakarta,47,0,Jakarta,138600,350987005,236,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - Jaket Jeans Wanita Crop WINA,22-12-2016,236
Jakarta,47,0,Jakarta,121500,350985116,236,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - JAKET JEANS VICTORIA ATASAN,21-12-2016,236
Jakarta,47,0,Jakarta,132660,350986468,236,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA JAKET KIMBERLY RIPPED [MUDA] ATASAN WANITA,20-12-2016,236
Jakarta,18,0,Jakarta,50000,312642492,237,5,midi mini mart,Kaos,BAJU KAOS LENGAN PANJANG WANITA JUMBO XXL,20-12-2016,237
Jakarta,48,0,Jakarta,171900,350987672,237,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - Jaket Jeans Oversize Blue,20-12-2016,237
Jakarta,49,0,Jakarta,115182,350987913,237,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA Vest Maria ATASAN WANITA,19-12-2016,237
Jakarta,48,0,Jakarta,138600,350986630,237,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - Jaket Jeans Wanita Yellow,18-12-2016,237
Jakarta,47,0,Jakarta,132660,350987087,238,5,Cute Rossie Shop,Kemeja,JAKET WANITA - BAJU WANITA - BAJU CEWEK - JAKET JEANS KIMBERLY RIPPED,18-12-2016,238
Jakarta,5,0,Jakarta,27000,225864688,24,5,Twinz Collections,Daster,Baju tidur wanita-piyama wanita-sleepwear-spandek daster,17-12-2016,24
Jakarta,12,0,Jakarta,195000,299427516,24,5,Alfa Shop Accessories,Blouse,Blouse Brukat Baju Kekinian Atasan Wanita Terbaru dari Fashion Wanita,17-12-2016,24
Jakarta,4,0,Jakarta,255000,258553294,24,5,Wegotstyleid,Piyama,Piyama Emerald Green Organic Satin Baju Tidur Pajamas Wanita PSO10,16-12-2016,24
Jakarta,5,0,Jakarta,57000,185416558,24,5,Glory Purple Shop,Maxi Dress,57230 elvita maxi-maxi dress-dress muslim murah-baju muslim wanita,16-12-2016,24
Jakarta,9,0,Jakarta,80000,60656015,24,4,Dress,Blouse,Atasan Baju Blouse Korea Wanita Korean Leher Tinggi Lengan Panjang,15-12-2016,24
Jakarta,6,0,Jakarta,50000,289845634,24,5,Christmas Underpad,Blouse,Baju Wanita Hineck Rajut,14-12-2016,24
Jakarta,9,0,Jakarta,99000,223616429,24,5,Twinz Collections,Piyama,Baju tidur wanita-piyama wanita-sleepwear-bumil-busui(ibu menyusui),13-12-2016,24
